ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1997-09-01,1643.5710683097439,1474.8887676970892,1794.5496886737787,1643.5710683097439,1643.5710683097439,-10.913838735231879,-10.913838735231879,-10.913838735231879,-10.913838735231879,-10.913838735231879,-10.913838735231879,0.0,0.0,0.0,1632.657229574512
1997-10-01,1679.4319606151503,1514.1867856597198,1822.8155723639813,1679.4319606151503,1679.4319606151503,-2.3386302171691162,-2.3386302171691162,-2.3386302171691162,-2.3386302171691162,-2.3386302171691162,-2.3386302171691162,0.0,0.0,0.0,1677.0933303979812
1997-11-01,1716.4882159974018,1549.8556528965962,1868.4114244246023,1716.4882159974018,1716.4882159974018,-6.076360635191696,-6.076360635191696,-6.076360635191696,-6.076360635191696,-6.076360635191696,-6.076360635191696,0.0,0.0,0.0,1710.41185536221
1997-12-01,1752.3491083028084,1602.7279311333991,1919.567775012721,1752.3491083028084,1752.3491083028084,4.970946134845638,4.970946134845638,4.970946134845638,4.970946134845638,4.970946134845638,4.970946134845638,0.0,0.0,0.0,1757.320054437654
1998-01-01,1789.40536368506,1621.4197747840453,1932.4687084389916,1789.40536368506,1789.40536368506,-10.481685234019194,-10.481685234019194,-10.481685234019194,-10.481685234019194,-10.481685234019194,-10.481685234019194,0.0,0.0,0.0,1778.9236784510408
1998-02-01,1826.4616190673114,1675.178399506026,1973.629475378913,1826.4616190673114,1826.4616190673114,-1.89312197006729,-1.89312197006729,-1.89312197006729,-1.89312197006729,-1.89312197006729,-1.89312197006729,0.0,0.0,0.0,1824.568497097244
1998-03-01,1859.9317852190234,1677.5543662511648,1984.6533390488157,1859.9317852190234,1859.9317852190234,-30.282544782263187,-30.282544782263187,-30.282544782263187,-30.282544782263187,-30.282544782263187,-30.282544782263187,0.0,0.0,0.0,1829.6492404367602
1998-04-01,1896.9880406012765,1738.732663837458,2054.341809108452,1896.9880406012765,1896.9880406012765,5.673651335067,5.673651335067,5.673651335067,5.673651335067,5.673651335067,5.673651335067,0.0,0.0,0.0,1902.6616919363435
1998-05-01,1932.8489329066815,1782.9514352873487,2099.492202887755,1932.8489329066815,1932.8489329066815,6.317570673837236,6.317570673837236,6.317570673837236,6.317570673837236,6.317570673837236,6.317570673837236,0.0,0.0,0.0,1939.1665035805188
1998-06-01,1969.9051882889344,1806.5065415900824,2112.648670439048,1969.9051882889344,1969.9051882889344,-14.182958035019814,-14.182958035019814,-14.182958035019814,-14.182958035019814,-14.182958035019814,-14.182958035019814,0.0,0.0,0.0,1955.7222302539146
1998-07-01,2005.7660805943394,1857.8860530708703,2183.3900641923974,2005.7660805943394,2005.7660805943394,14.37111280398318,14.37111280398318,14.37111280398318,14.37111280398318,14.37111280398318,14.37111280398318,0.0,0.0,0.0,2020.1371933983226
