ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1986-01-01,350.66025623367693,-263.29962543766425,872.9179338585842,350.66025623367693,350.66025623367693,-39.283516103936186,-39.283516103936186,-39.283516103936186,-39.283516103936186,-39.283516103936186,-39.283516103936186,0.0,0.0,0.0,311.37674012974077
1986-02-01,354.5102778980546,-248.31387585797407,879.878071344377,354.5102778980546,354.5102778980546,-59.02307155963767,-59.02307155963767,-59.02307155963767,-59.02307155963767,-59.02307155963767,-59.02307155963767,0.0,0.0,0.0,295.4872063384169
1986-03-01,357.9877168207183,-265.2625478240086,837.1702809504177,357.9877168207183,357.9877168207183,-86.72188672919592,-86.72188672919592,-86.72188672919592,-86.72188672919592,-86.72188672919592,-86.72188672919592,0.0,0.0,0.0,271.2658300915224
1986-04-01,361.8377386486759,-254.43849987619674,873.2907357290889,361.8377386486759,361.8377386486759,-63.379962548041,-63.379962548041,-63.379962548041,-63.379962548041,-63.379962548041,-63.379962548041,0.0,0.0,0.0,298.4577761006349
1986-05-01,365.5635662241188,-228.17529567782574,925.1156836170351,365.5635662241188,365.5635662241188,-41.162227571088586,-41.162227571088586,-41.162227571088586,-41.162227571088586,-41.162227571088586,-41.162227571088586,0.0,0.0,0.0,324.4013386530302
1986-06-01,369.4135880520764,-222.34936584800232,902.5723072976134,369.4135880520764,369.4135880520764,-36.15519544849686,-36.15519544849686,-36.15519544849686,-36.15519544849686,-36.15519544849686,-36.15519544849686,0.0,0.0,0.0,333.2583926035796
1986-07-01,373.13941562751927,-181.89471603786114,915.5548342186399,373.13941562751927,373.13941562751927,-27.774605265589763,-27.774605265589763,-27.774605265589763,-27.774605265589763,-27.774605265589763,-27.774605265589763,0.0,0.0,0.0,345.36481036192953
1986-08-01,376.98943745547695,-239.15459089202687,857.2634457094601,376.98943745547695,376.98943745547695,-57.164756622298725,-57.164756622298725,-57.164756622298725,-57.164756622298725,-57.164756622298725,-57.164756622298725,0.0,0.0,0.0,319.8246808331782
1986-09-01,380.83945928343456,-249.79238369636977,903.0929279973875,380.83945928343456,380.83945928343456,-66.01856709137574,-66.01856709137574,-66.01856709137574,-66.01856709137574,-66.01856709137574,-66.01856709137574,0.0,0.0,0.0,314.8208921920588
1986-10-01,384.5652868588774,-244.784044071062,862.333684295852,384.5652868588774,384.5652868588774,-93.6719201924468,-93.6719201924468,-93.6719201924468,-93.6719201924468,-93.6719201924468,-93.6719201924468,0.0,0.0,0.0,290.8933666664306
1986-11-01,388.4153086868351,-230.37581996138624,830.4143599532372,388.4153086868351,388.4153086868351,-87.5553935477176,-87.5553935477176,-87.5553935477176,-87.5553935477176,-87.5553935477176,-87.5553935477176,0.0,0.0,0.0,300.8599151391175
1986-12-01,392.14113626227794,-248.8588351839697,910.7372831297671,392.14113626227794,392.14113626227794,-58.39526999741452,-58.39526999741452,-58.39526999741452,-58.39526999741452,-58.39526999741452,-58.39526999741452,0.0,0.0,0.0,333.7458662648634
1987-01-01,395.99115809023556,-165.25935436732064,898.0449602666582,395.99115809023556,395.99115809023556,3.500669321865084,3.500669321865084,3.500669321865084,3.500669321865084,3.500669321865084,3.500669321865084,0.0,0.0,0.0,399.49182741210063
1987-02-01,399.8411799181932,-140.2198762127741,954.0230175334236,399.8411799181932,399.8411799181932,11.570957064134408,11.570957064134408,11.570957064134408,11.570957064134408,11.570957064134408,11.570957064134408,0.0,0.0,0.0,411.4121369823276
1987-03-01,403.3186193802476,-361.929905771395,771.4659733566987,403.3186193802476,403.3186193802476,-184.01063500867207,-184.01063500867207,-184.01063500867207,-184.01063500867207,-184.01063500867207,-184.01063500867207,0.0,0.0,0.0,219.30798437157551
1987-04-01,407.1686416418078,-267.98664598927974,871.1874636333918,407.1686416418078,407.1686416418078,-92.88620381866555,-92.88620381866555,-92.88620381866555,-92.88620381866555,-92.88620381866555,-92.88620381866555,0.0,0.0,0.0,314.2824378231423
