ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1958-06-01,-0.13357946744392504,-1.670148497882853,0.724988201533573,-0.13357946744392504,-0.13357946744392504,-0.3466606931677879,-0.3466606931677879,-0.3466606931677879,-0.34930218,-0.34930218,-0.34930218,0.002641486832212107,0.002641486832212107,0.002641486832212107,0.0,0.0,0.0,-0.48024016061171293
1958-07-01,-0.1297439650662231,-1.7716484770427905,0.714805436677955,-0.1297439650662231,-0.1297439650662231,-0.3711390887391842,-0.3711390887391842,-0.3711390887391842,-0.34930218,-0.34930218,-0.34930218,-0.02183690873918416,-0.02183690873918416,-0.02183690873918416,0.0,0.0,0.0,-0.5008830538054073
1958-08-01,-0.12578061260926443,-1.7206317238030153,0.7087987398331582,-0.12578061260926443,-0.12578061260926443,-0.3835038845399392,-0.3835038845399392,-0.3835038845399392,-0.34930218,-0.34930218,-0.34930218,-0.03420170453993914,-0.03420170453993914,-0.03420170453993914,0.0,0.0,0.0,-0.5092844971492037
1958-09-01,-0.12181726015230578,-1.7283995295365056,0.7677356794774022,-0.12181726015230578,-0.12181726015230578,-0.36551461104069294,-0.36551461104069294,-0.36551461104069294,-0.34930218,-0.34930218,-0.34930218,-0.01621243104069296,-0.01621243104069296,-0.01621243104069296,0.0,0.0,0.0,-0.4873318711929987
1958-10-01,-0.11798175777460379,-1.6994138613475172,0.8031610945178415,-0.11798175777460379,-0.11798175777460379,-0.3445249238148639,-0.3445249238148639,-0.3445249238148639,-0.34930218,-0.34930218,-0.34930218,0.004777256185136182,0.004777256185136182,0.004777256185136182,0.0,0.0,0.0,-0.46250668158946767
1958-11-01,-0.1140184053176451,-1.7803799972957477,0.7655372912121436,-0.1140184053176451,-0.1140184053176451,-0.36542383000718454,-0.36542383000718454,-0.36542383000718454,-0.34930218,-0.34930218,-0.34930218,-0.016121650007184508,-0.016121650007184508,-0.016121650007184508,0.0,0.0,0.0,-0.47944223532482966
1958-12-01,-0.11018290293994318,-1.723001049704167,0.7193978002298518,-0.11018290293994318,-0.11018290293994318,-0.3679293744106351,-0.3679293744106351,-0.3679293744106351,-0.34930218,-0.34930218,-0.34930218,-0.01862719441063504,-0.01862719441063504,-0.01862719441063504,0.0,0.0,0.0,-0.47811227735057826
1959-01-01,-0.10621955048298451,-1.6553609845760668,0.7875262826508669,-0.10621955048298451,-0.10621955048298451,-0.3707453596967959,-0.3707453596967959,-0.3707453596967959,-0.34930218,-0.34930218,-0.34930218,-0.02144317969679585,-0.02144317969679585,-0.02144317969679585,0.0,0.0,0.0,-0.4769649101797804
1959-02-01,-0.10225619802602579,-1.6624678419087036,0.7080246891573837,-0.10225619802602579,-0.10225619802602579,-0.39213222245298623,-0.39213222245298623,-0.39213222245298623,-0.34930218,-0.34930218,-0.34930218,-0.04283004245298614,-0.04283004245298614,-0.04283004245298614,0.0,0.0,0.0,-0.494388420479012
1959-03-01,-0.09867639580683735,-1.7786646595163742,0.6755361158929388,-0.09867639580683735,-0.09867639580683735,-0.36965668255520323,-0.36965668255520323,-0.36965668255520323,-0.34930218,-0.34930218,-0.34930218,-0.020354502555203182,-0.020354502555203182,-0.020354502555203182,0.0,0.0,0.0,-0.4683330783620406
