ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1950-01-01,3.648920958539784,2.6801053041575895,6.174266238737795,3.648920958539784,3.648920958539784,0.6799358279999826,0.6799358279999826,0.6799358279999826,0.63619872,0.63619872,0.63619872,0.043737107999982594,0.043737107999982594,0.043737107999982594,0.0,0.0,0.0,4.328856786539767
1950-02-01,3.6532043764805953,2.4688013016430554,6.044533150547216,3.6532043764805953,3.6532043764805953,0.6776382128408451,0.6776382128408451,0.6776382128408451,0.63619872,0.63619872,0.63619872,0.04143949284084507,0.04143949284084507,0.04143949284084507,0.0,0.0,0.0,4.33084258932144
1950-03-01,3.6570732701045543,2.660618989856289,6.008654569965321,3.6570732701045543,3.6570732701045543,0.7465584848928778,0.7465584848928778,0.7465584848928778,0.63619872,0.63619872,0.63619872,0.11035976489287773,0.11035976489287773,0.11035976489287773,0.0,0.0,0.0,4.403631754997432
1950-04-01,3.661356688045366,2.6428749800447267,6.139323810571792,3.661356688045366,3.661356688045366,0.7742615567226815,0.7742615567226815,0.7742615567226815,0.63619872,0.63619872,0.63619872,0.1380628367226814,0.1380628367226814,0.1380628367226814,0.0,0.0,0.0,4.4356182447680474
1950-05-01,3.6655019312138934,2.697218909510098,6.129065822215835,3.6655019312138934,3.6655019312138934,0.7548272067085032,0.7548272067085032,0.7548272067085032,0.63619872,0.63619872,0.63619872,0.11862848670850319,0.11862848670850319,0.11862848670850319,0.0,0.0,0.0,4.420329137922397
1950-06-01,3.669785349154705,2.600109064828316,6.243911458291703,3.669785349154705,3.669785349154705,0.7506059864778383,0.7506059864778383,0.7506059864778383,0.63619872,0.63619872,0.63619872,0.11440726647783804,0.11440726647783804,0.11440726647783804,0.0,0.0,0.0,4.420391335632543
1950-07-01,3.673930592323232,2.8180925117445894,6.028555083590441,3.673930592323232,3.673930592323232,0.7127173654490677,0.7127173654490677,0.7127173654490677,0.63619872,0.63619872,0.63619872,0.0765186454490676,0.0765186454490676,0.0765186454490676,0.0,0.0,0.0,4.3866479577723
1950-08-01,3.6782140098338676,2.617168017490492,6.04027474520999,3.6782140098338676,3.6782140098338676,0.6969109926613631,0.6969109926613631,0.6969109926613631,0.63619872,0.63619872,0.63619872,0.06071227266136308,0.06071227266136308,0.06071227266136308,0.0,0.0,0.0,4.37512500249523
1950-09-01,3.6824974273445035,2.628726347000288,6.177003437953668,3.6824974273445035,3.6824974273445035,0.6933927705618377,0.6933927705618377,0.6933927705618377,0.63619872,0.63619872,0.63619872,0.05719405056183758,0.05719405056183758,0.05719405056183758,0.0,0.0,0.0,4.375890197906341
1950-10-01,3.6866426700967314,2.5632285179157743,6.091632181881352,3.6866426700967314,3.6866426700967314,0.6865523212917416,0.6865523212917416,0.6865523212917416,0.63619872,0.63619872,0.63619872,0.05035360129174155,0.05035360129174155,0.05035360129174155,0.0,0.0,0.0,4.373194991388473
1950-11-01,3.690926087607367,2.5863712074985035,6.141570589068298,3.690926087607367,3.690926087607367,0.6764555921309375,0.6764555921309375,0.6764555921309375,0.63619872,0.63619872,0.63619872,0.04025687213093742,0.04025687213093742,0.04025687213093742,0.0,0.0,0.0,4.367381679738305
1950-12-01,3.695071330359595,2.6379145385102953,5.937069358989843,3.695071330359595,3.695071330359595,0.6531103591685324,0.6531103591685324,0.6531103591685324,0.63619872,0.63619872,0.63619872,0.01691163916853239,0.01691163916853239,0.01691163916853239,0.0,0.0,0.0,4.348181689528127
1951-01-01,3.6993547478702307,2.709810460040447,6.065522215804916,3.6993547478702307,3.6993547478702307,0.6148999786880307,0.6148999786880307,0.6148999786880307,0.63619872,0.63619872,0.63619872,-0.02129874131196948,-0.02129874131196948,-0.02129874131196948,0.0,0.0,0.0,4.314254726558262
1951-02-01,3.7036381653808665,2.6185611132064204,6.077685701145141,3.7036381653808665,3.7036381653808665,0.6093810476569419,0.6093810476569419,0.6093810476569419,0.63619872,0.63619872,0.63619872,-0.026817672343058194,-0.026817672343058194,-0.026817672343058194,0.0,0.0,0.0,4.313019213037808
1951-03-01,3.707507058616279,2.846194428135602,6.371352027478278,3.707507058616279,3.707507058616279,0.9106658169909094,0.9106658169909094,0.9106658169909094,0.63619872,0.63619872,0.63619872,0.2744670969909092,0.2744670969909092,0.2744670969909092,0.0,0.0,0.0,4.618172875607188
1951-04-01,3.711790476126915,2.723138905116807,6.282438836923448,3.711790476126915,3.711790476126915,0.7328550607885662,0.7328550607885662,0.7328550607885662,0.63619872,0.63619872,0.63619872,0.09665634078856615,0.09665634078856615,0.09665634078856615,0.0,0.0,0.0,4.444645536915481
1951-05-01,3.7159357188791424,2.7529831118098684,6.2698057451007365,3.7159357188791424,3.7159357188791424,0.7302031909685561,0.7302031909685561,0.7302031909685561,0.63619872,0.63619872,0.63619872,0.094004470968556,0.094004470968556,0.094004470968556,0.0,0.0,0.0,4.446138909847699
1951-06-01,3.7202191363897783,2.796653630895581,6.271931859249681,3.7202191363897783,3.7202191363897783,0.7411004876318784,0.7411004876318784,0.7411004876318784,0.63619872,0.63619872,0.63619872,0.10490176763187829,0.10490176763187829,0.10490176763187829,0.0,0.0,0.0,4.461319624021657
1951-07-01,3.7243643791420062,2.7363292226800495,6.095797242110566,3.7243643791420062,3.7243643791420062,0.6792380482510862,0.6792380482510862,0.6792380482510862,0.63619872,0.63619872,0.63619872,0.04303932825108633,0.04303932825108633,0.04303932825108633,0.0,0.0,0.0,4.403602427393093
1951-08-01,3.728647796652642,2.7456806962430784,6.229570469293314,3.728647796652642,3.728647796652642,0.6949279467191869,0.6949279467191869,0.6949279467191869,0.63619872,0.63619872,0.63619872,0.05872922671918685,0.05872922671918685,0.05872922671918685,0.0,0.0,0.0,4.4235757433718295
1951-09-01,3.7329312141632776,2.738014472382378,6.10914009060665,3.7329312141632776,3.7329312141632776,0.7335347104127864,0.7335347104127864,0.7335347104127864,0.63619872,0.63619872,0.63619872,0.09733599041278632,0.09733599041278632,0.09733599041278632,0.0,0.0,0.0,4.466465924576064
1951-10-01,3.7370764569155055,2.7759358992162273,6.14435987423122,3.7370764569155055,3.7370764569155055,0.7043235227415756,0.7043235227415756,0.7043235227415756,0.63619872,0.63619872,0.63619872,0.06812480274157548,0.06812480274157548,0.06812480274157548,0.0,0.0,0.0,4.441399979657081
1951-11-01,3.741359874426141,2.7781608848740755,6.306707772496753,3.741359874426141,3.741359874426141,0.700710722650511,0.700710722650511,0.700710722650511,0.63619872,0.63619872,0.63619872,0.06451200265051091,0.06451200265051091,0.06451200265051091,0.0,0.0,0.0,4.442070597076652
1951-12-01,3.7455051171783693,2.703951180754877,6.0849375166680355,3.7455051171783693,3.7455051171783693,0.631638654037067,0.631638654037067,0.631638654037067,0.63619872,0.63619872,0.63619872,-0.004560065962933132,-0.004560065962933132,-0.004560065962933132,0.0,0.0,0.0,4.377143771215437
1952-01-01,3.7497885346890047,2.5718926005049605,6.049703731490028,3.7497885346890047,3.7497885346890047,0.5498029296795918,0.5498029296795918,0.5498029296795918,0.63619872,0.63619872,0.63619872,-0.0863957903204082,-0.0863957903204082,-0.0863957903204082,0.0,0.0,0.0,4.299591464368596
1952-02-01,3.7540719521996406,2.591093020203554,6.099647922069076,3.7540719521996406,3.7540719521996406,0.5441363142492397,0.5441363142492397,0.5441363142492397,0.63619872,0.63619872,0.63619872,-0.09206240575076041,-0.09206240575076041,-0.09206240575076041,0.0,0.0,0.0,4.2982082664488805
1952-03-01,3.7580790201934606,2.3972897010273533,5.918594749979787,3.7580790201934606,3.7580790201934606,0.4184759651669234,0.4184759651669234,0.4184759651669234,0.63619872,0.63619872,0.63619872,-0.21772275483307668,-0.21772275483307668,-0.21772275483307668,0.0,0.0,0.0,4.176554985360384
1952-04-01,3.7623624377040965,2.842543375240718,6.281844584344095,3.7623624377040965,3.7623624377040965,0.8492505790570561,0.8492505790570561,0.8492505790570561,0.63619872,0.63619872,0.63619872,0.21305185905705604,0.21305185905705604,0.21305185905705604,0.0,0.0,0.0,4.611613016761153
1952-05-01,3.766507680456325,2.8624101983899926,6.360635340446692,3.766507680456325,3.766507680456325,0.8026644402958065,0.8026644402958065,0.8026644402958065,0.63619872,0.63619872,0.63619872,0.16646572029580634,0.16646572029580634,0.16646572029580634,0.0,0.0,0.0,4.569172120752132
1952-06-01,3.77079109796696,2.861205870143614,6.2839989943251515,3.77079109796696,3.77079109796696,0.7690384473433682,0.7690384473433682,0.7690384473433682,0.63619872,0.63619872,0.63619872,0.13283972734336819,0.13283972734336819,0.13283972734336819,0.0,0.0,0.0,4.539829545310328
1952-07-01,3.7749363407191883,2.7802486118560887,6.277882613205281,3.7749363407191883,3.7749363407191883,0.7813443460486099,0.7813443460486099,0.7813443460486099,0.63619872,0.63619872,0.63619872,0.14514562604860992,0.14514562604860992,0.14514562604860992,0.0,0.0,0.0,4.556280686767798
1952-08-01,3.7792197582298237,2.7107138631587238,6.247621541247193,3.7792197582298237,3.7792197582298237,0.7051028258833142,0.7051028258833142,0.7051028258833142,0.63619872,0.63619872,0.63619872,0.06890410588331405,0.06890410588331405,0.06890410588331405,0.0,0.0,0.0,4.484322584113138
1952-09-01,3.783503175740459,2.677320877797693,6.232665171547907,3.783503175740459,3.783503175740459,0.6151358260881453,0.6151358260881453,0.6151358260881453,0.63619872,0.63619872,0.63619872,-0.021062893911854726,-0.021062893911854726,-0.021062893911854726,0.0,0.0,0.0,4.398639001828604
1952-10-01,3.787648418492687,2.6894487912411953,6.100423150951929,3.787648418492687,3.787648418492687,0.6497156777878095,0.6497156777878095,0.6497156777878095,0.63619872,0.63619872,0.63619872,0.013516957787809347,0.013516957787809347,0.013516957787809347,0.0,0.0,0.0,4.437364096280497
1952-11-01,3.7919318360033225,2.5231001579756884,6.19992245435002,3.7919318360033225,3.7919318360033225,0.6245468171531918,0.6245468171531918,0.6245468171531918,0.63619872,0.63619872,0.63619872,-0.011651902846808174,-0.011651902846808174,-0.011651902846808174,0.0,0.0,0.0,4.416478653156514
1952-12-01,3.796077078755551,2.7080202879101,6.174390569961715,3.796077078755551,3.796077078755551,0.6915063480800445,0.6915063480800445,0.6915063480800445,0.63619872,0.63619872,0.63619872,0.05530762808004431,0.05530762808004431,0.05530762808004431,0.0,0.0,0.0,4.487583426835595
1953-01-01,3.8003604979403556,2.840058380460483,6.179963282385083,3.8003604979403556,3.8003604979403556,0.7448082452497842,0.7448082452497842,0.7448082452497842,0.63619872,0.63619872,0.63619872,0.10860952524978403,0.10860952524978403,0.10860952524978403,0.0,0.0,0.0,4.54516874319014
1953-02-01,3.80464391712516,2.8322203858578328,6.368180499667615,3.80464391712516,3.80464391712516,0.7488413821505547,0.7488413821505547,0.7488413821505547,0.63619872,0.63619872,0.63619872,0.11264266215055459,0.11264266215055459,0.11264266215055459,0.0,0.0,0.0,4.553485299275715
1953-03-01,3.808512811872725,2.5959374354268117,6.03783214341521,3.808512811872725,3.808512811872725,0.5824357766748283,0.5824357766748283,0.5824357766748283,0.63619872,0.63619872,0.63619872,-0.05376294332517173,-0.05376294332517173,-0.05376294332517173,0.0,0.0,0.0,4.390948588547554
1953-04-01,3.8127962310575296,2.9032107993109997,6.379394207021654,3.8127962310575296,3.8127962310575296,0.81306021879742,0.81306021879742,0.81306021879742,0.63619872,0.63619872,0.63619872,0.17686149879741989,0.17686149879741989,0.17686149879741989,0.0,0.0,0.0,4.6258564498549495
1953-05-01,3.8169414754299202,2.777140728913619,6.262153200616316,3.8169414754299202,3.8169414754299202,0.7789950833658983,0.7789950833658983,0.7789950833658983,0.63619872,0.63619872,0.63619872,0.14279636336589818,0.14279636336589818,0.14279636336589818,0.0,0.0,0.0,4.5959365587958185
1953-06-01,3.8212248946147254,2.8069174832469965,6.366560086800938,3.8212248946147254,3.8212248946147254,0.7599295670861688,0.7599295670861688,0.7599295670861688,0.63619872,0.63619872,0.63619872,0.12373084708616862,0.12373084708616862,0.12373084708616862,0.0,0.0,0.0,4.581154461700894
1953-07-01,3.825370138987117,2.8498661644325223,6.345510641648961,3.825370138987117,3.825370138987117,0.7467682445347723,0.7467682445347723,0.7467682445347723,0.63619872,0.63619872,0.63619872,0.11056952453477224,0.11056952453477224,0.11056952453477224,0.0,0.0,0.0,4.572138383521889
1953-08-01,3.829653558171921,2.873731235163084,6.339859770437224,3.829653558171921,3.829653558171921,0.7003033679460757,0.7003033679460757,0.7003033679460757,0.63619872,0.63619872,0.63619872,0.0641046479460756,0.0641046479460756,0.0641046479460756,0.0,0.0,0.0,4.529956926117997
1953-09-01,3.833936977356725,2.705388136506044,6.191441617260025,3.833936977356725,3.833936977356725,0.6539087118571139,0.6539087118571139,0.6539087118571139,0.63619872,0.63619872,0.63619872,0.017709991857113746,0.017709991857113746,0.017709991857113746,0.0,0.0,0.0,4.487845689213839
1953-10-01,3.8380822217291164,2.767764013427986,6.31799286617482,3.8380822217291164,3.8380822217291164,0.668335404796198,0.668335404796198,0.668335404796198,0.63619872,0.63619872,0.63619872,0.03213668479619799,0.03213668479619799,0.03213668479619799,0.0,0.0,0.0,4.506417626525314
1953-11-01,3.8423656409139206,2.6824009162731195,6.2947053575938545,3.8423656409139206,3.8423656409139206,0.6510571875611703,0.6510571875611703,0.6510571875611703,0.63619872,0.63619872,0.63619872,0.01485846756117016,0.01485846756117016,0.01485846756117016,0.0,0.0,0.0,4.493422828475091
1953-12-01,3.846510885286312,2.77049303553787,6.141032066092752,3.846510885286312,3.846510885286312,0.6730802320248606,0.6730802320248606,0.6730802320248606,0.63619872,0.63619872,0.63619872,0.0368815120248605,0.0368815120248605,0.0368815120248605,0.0,0.0,0.0,4.5195911173111725
1954-01-01,3.8507943044711173,2.7806732275153423,6.321055750732648,3.8507943044711173,3.8507943044711173,0.679935828000091,0.679935828000091,0.679935828000091,0.63619872,0.63619872,0.63619872,0.043737108000090945,0.043737108000090945,0.043737108000090945,0.0,0.0,0.0,4.530730132471208
1954-02-01,3.855077723655921,2.8199268769163335,6.314726040189053,3.855077723655921,3.855077723655921,0.6776382128405914,0.6776382128405914,0.6776382128405914,0.63619872,0.63619872,0.63619872,0.04143949284059134,0.04143949284059134,0.04143949284059134,0.0,0.0,0.0,4.532715936496513
1954-03-01,3.858946618403486,2.9020375969416077,6.423476074366737,3.858946618403486,3.858946618403486,0.7465584848930416,0.7465584848930416,0.7465584848930416,0.63619872,0.63619872,0.63619872,0.11035976489304146,0.11035976489304146,0.11035976489304146,0.0,0.0,0.0,4.605505103296528
1954-04-01,3.863230037588291,3.0299810292123843,6.3284863633067285,3.863230037588291,3.863230037588291,0.7742615567226897,0.7742615567226897,0.7742615567226897,0.63619872,0.63619872,0.63619872,0.13806283672268968,0.13806283672268968,0.13806283672268968,0.0,0.0,0.0,4.637491594310981
1954-05-01,3.867375281960682,2.8408678960445046,6.342896888249376,3.867375281960682,3.867375281960682,0.7548272067085059,0.7548272067085059,0.7548272067085059,0.63619872,0.63619872,0.63619872,0.11862848670850577,0.11862848670850577,0.11862848670850577,0.0,0.0,0.0,4.6222024886691875
1954-06-01,3.8716587011454866,2.9301054470029557,6.368763956696648,3.8716587011454866,3.8716587011454866,0.7506059864777288,0.7506059864777288,0.7506059864777288,0.63619872,0.63619872,0.63619872,0.11440726647772864,0.11440726647772864,0.11440726647772864,0.0,0.0,0.0,4.622264687623216
1954-07-01,3.875803945517877,2.805346272784456,6.293736113387761,3.875803945517877,3.875803945517877,0.7127173654492317,0.7127173654492317,0.7127173654492317,0.63619872,0.63619872,0.63619872,0.07651864544923155,0.07651864544923155,0.07651864544923155,0.0,0.0,0.0,4.588521310967109
1954-08-01,3.8800873647026823,2.8643923683527506,6.221393654166125,3.8800873647026823,3.8800873647026823,0.6969109926612207,0.6969109926612207,0.6969109926612207,0.63619872,0.63619872,0.63619872,0.060712272661220645,0.060712272661220645,0.060712272661220645,0.0,0.0,0.0,4.5769983573639035
1954-09-01,3.884370783887486,2.9329298242697894,6.281990195542989,3.884370783887486,3.884370783887486,0.6933927705618258,0.6933927705618258,0.6933927705618258,0.63619872,0.63619872,0.63619872,0.057194050561825666,0.057194050561825666,0.057194050561825666,0.0,0.0,0.0,4.577763554449312
1954-10-01,3.888516028259878,2.966801809965665,6.449444272378865,3.888516028259878,3.888516028259878,0.6865523212919322,0.6865523212919322,0.6865523212919322,0.63619872,0.63619872,0.63619872,0.05035360129193205,0.05035360129193205,0.05035360129193205,0.0,0.0,0.0,4.5750683495518105
1954-11-01,3.892799447444682,2.8788009441748548,6.341732873822084,3.892799447444682,3.892799447444682,0.6764555921308271,0.6764555921308271,0.6764555921308271,0.63619872,0.63619872,0.63619872,0.04025687213082702,0.04025687213082702,0.04025687213082702,0.0,0.0,0.0,4.569255039575509
1954-12-01,3.8969446918170734,2.7867451713024782,6.284874840638222,3.8969446918170734,3.8969446918170734,0.6531103591683785,0.6531103591683785,0.6531103591683785,0.63619872,0.63619872,0.63619872,0.016911639168378338,0.016911639168378338,0.016911639168378338,0.0,0.0,0.0,4.550055050985452
1955-01-01,3.9012281110018776,2.8059779784887713,6.237498507583617,3.9012281110018776,3.9012281110018776,0.6148999786881363,0.6148999786881363,0.6148999786881363,0.63619872,0.63619872,0.63619872,-0.021298741311863753,-0.021298741311863753,-0.021298741311863753,0.0,0.0,0.0,4.516128089690014
1955-02-01,3.9055115301866823,2.828271319520201,6.298275701220635,3.9055115301866823,3.9055115301866823,0.6093810476569322,0.6093810476569322,0.6093810476569322,0.63619872,0.63619872,0.63619872,-0.026817672343067957,-0.026817672343067957,-0.026817672343067957,0.0,0.0,0.0,4.514892577843614
1955-03-01,3.9093804249342474,3.17530108714254,6.518642520554082,3.9093804249342474,3.9093804249342474,0.910665816990892,0.910665816990892,0.910665816990892,0.63619872,0.63619872,0.63619872,0.274467096990892,0.274467096990892,0.274467096990892,0.0,0.0,0.0,4.820046241925139
1955-04-01,3.9136638441190517,2.869421628452895,6.387731114611459,3.9136638441190517,3.9136638441190517,0.7328550607886142,0.7328550607886142,0.7328550607886142,0.63619872,0.63619872,0.63619872,0.09665634078861417,0.09665634078861417,0.09665634078861417,0.0,0.0,0.0,4.646518904907666
1955-05-01,3.917809088491443,3.0131478793306865,6.370676789642116,3.917809088491443,3.917809088491443,0.7302031909685567,0.7302031909685567,0.7302031909685567,0.63619872,0.63619872,0.63619872,0.09400447096855663,0.09400447096855663,0.09400447096855663,0.0,0.0,0.0,4.64801227946
1955-06-01,3.922092507676247,2.8971064062163308,6.3335619920248885,3.922092507676247,3.922092507676247,0.7411004876319713,0.7411004876319713,0.7411004876319713,0.63619872,0.63619872,0.63619872,0.10490176763197126,0.10490176763197126,0.10490176763197126,0.0,0.0,0.0,4.6631929953082185
1955-07-01,3.9262377510051856,2.895185820808059,6.2730992147575835,3.9262377510051856,3.9262377510051856,0.6792380482508404,0.6792380482508404,0.6792380482508404,0.63619872,0.63619872,0.63619872,0.04303932825084037,0.04303932825084037,0.04303932825084037,0.0,0.0,0.0,4.605475799256026
1955-08-01,3.930521169111756,3.043781037203974,6.312859846669821,3.930521169111756,3.930521169111756,0.6949279467192783,0.6949279467192783,0.6949279467192783,0.63619872,0.63619872,0.63619872,0.058729226719278174,0.058729226719278174,0.058729226719278174,0.0,0.0,0.0,4.625449115831034
1955-09-01,3.9348045872183257,2.837128905922442,6.459943381087165,3.9348045872183257,3.9348045872183257,0.7335347104128814,0.7335347104128814,0.7335347104128814,0.63619872,0.63619872,0.63619872,0.09733599041288138,0.09733599041288138,0.09733599041288138,0.0,0.0,0.0,4.668339297631207
1955-10-01,3.938949830547264,3.0112010946354513,6.416689591055728,3.938949830547264,3.938949830547264,0.7043235227415283,0.7043235227415283,0.7043235227415283,0.63619872,0.63619872,0.63619872,0.06812480274152814,0.06812480274152814,0.06812480274152814,0.0,0.0,0.0,4.643273353288793
1955-11-01,3.9432332486538337,2.995868759261569,6.487691347311184,3.9432332486538337,3.9432332486538337,0.7007107226505944,0.7007107226505944,0.7007107226505944,0.63619872,0.63619872,0.63619872,0.0645120026505943,0.0645120026505943,0.0645120026505943,0.0,0.0,0.0,4.643943971304428
1955-12-01,3.947378491982773,2.8227415313672384,6.301804876069655,3.947378491982773,3.947378491982773,0.6316386540371266,0.6316386540371266,0.6316386540371266,0.63619872,0.63619872,0.63619872,-0.004560065962873427,-0.004560065962873427,-0.004560065962873427,0.0,0.0,0.0,4.5790171460199
1956-01-01,3.9516619100893426,2.7134237437942983,6.097787703396421,3.9516619100893426,3.9516619100893426,0.5498029296794361,0.5498029296794361,0.5498029296794361,0.63619872,0.63619872,0.63619872,-0.08639579032056391,-0.08639579032056391,-0.08639579032056391,0.0,0.0,0.0,4.501464839768778
1956-02-01,3.9559453281959125,2.783032130793575,6.142393256915875,3.9559453281959125,3.9559453281959125,0.5441363142493326,0.5441363142493326,0.5441363142493326,0.63619872,0.63619872,0.63619872,-0.09206240575066751,-0.09206240575066751,-0.09206240575066751,0.0,0.0,0.0,4.500081642445245
1956-03-01,3.95995239674722,2.6581454410970697,6.1670716233238245,3.95995239674722,3.95995239674722,0.4184759651668296,0.4184759651668296,0.4184759651668296,0.63619872,0.63619872,0.63619872,-0.2177227548331705,-0.2177227548331705,-0.2177227548331705,0.0,0.0,0.0,4.378428361914049
1956-04-01,3.9642358148537897,3.0223039313384756,6.637307890607582,3.9642358148537897,3.9642358148537897,0.8492505790569432,0.8492505790569432,0.8492505790569432,0.63619872,0.63619872,0.63619872,0.21305185905694318,0.21305185905694318,0.21305185905694318,0.0,0.0,0.0,4.813486393910733
1956-05-01,3.968381058182728,3.10327501015171,6.524456527338298,3.968381058182728,3.968381058182728,0.8026644402957284,0.8026644402957284,0.8026644402957284,0.63619872,0.63619872,0.63619872,0.16646572029572823,0.16646572029572823,0.16646572029572823,0.0,0.0,0.0,4.771045498478456
1956-06-01,3.9726644762892986,3.06289569934956,6.432381813875502,3.9726644762892986,3.9726644762892986,0.7690384473431878,0.7690384473431878,0.7690384473431878,0.63619872,0.63619872,0.63619872,0.1328397273431877,0.1328397273431877,0.1328397273431877,0.0,0.0,0.0,4.741702923632486
1956-07-01,3.976809719618237,2.8591230112387596,6.558418111726548,3.976809719618237,3.976809719618237,0.781344346048526,0.781344346048526,0.781344346048526,0.63619872,0.63619872,0.63619872,0.14514562604852588,0.14514562604852588,0.14514562604852588,0.0,0.0,0.0,4.758154065666763
1956-08-01,3.9810931377248067,3.000093493578581,6.261500956350283,3.9810931377248067,3.9810931377248067,0.7051028258832842,0.7051028258832842,0.7051028258832842,0.63619872,0.63619872,0.63619872,0.06890410588328409,0.06890410588328409,0.06890410588328409,0.0,0.0,0.0,4.686195963608091
1956-09-01,3.9853765558313765,2.8980862706532946,6.365966398944926,3.9853765558313765,3.9853765558313765,0.6151358260881409,0.6151358260881409,0.6151358260881409,0.63619872,0.63619872,0.63619872,-0.021062893911859244,-0.021062893911859244,-0.021062893911859244,0.0,0.0,0.0,4.6005123819195175
1956-10-01,3.9895217991603156,2.957501836348622,6.3861315299329755,3.9895217991603156,3.9895217991603156,0.6497156777878161,0.6497156777878161,0.6497156777878161,0.63619872,0.63619872,0.63619872,0.013516957787815944,0.013516957787815944,0.013516957787815944,0.0,0.0,0.0,4.639237476948132
1956-11-01,3.993805217266885,2.9444200499025164,6.251151993151632,3.993805217266885,3.993805217266885,0.6245468171532079,0.6245468171532079,0.6245468171532079,0.63619872,0.63619872,0.63619872,-0.011651902846792154,-0.011651902846792154,-0.011651902846792154,0.0,0.0,0.0,4.618352034420093
1956-12-01,3.9979504605958236,2.907151162041945,6.509532938699074,3.9979504605958236,3.9979504605958236,0.6915063480801653,0.6915063480801653,0.6915063480801653,0.63619872,0.63619872,0.63619872,0.05530762808016522,0.05530762808016522,0.05530762808016522,0.0,0.0,0.0,4.689456808675989
1957-01-01,4.002233878702394,3.087810898676617,6.441051349764894,4.002233878702394,4.002233878702394,0.7448082452498939,0.7448082452498939,0.7448082452498939,0.63619872,0.63619872,0.63619872,0.10860952524989372,0.10860952524989372,0.10860952524989372,0.0,0.0,0.0,4.747042123952288
1957-02-01,4.006517296808964,2.967479786738301,6.506967665475568,4.006517296808964,4.006517296808964,0.7488413821505013,0.7488413821505013,0.7488413821505013,0.63619872,0.63619872,0.63619872,0.11264266215050123,0.11264266215050123,0.11264266215050123,0.0,0.0,0.0,4.755358678959465
1957-03-01,4.01038619058264,2.7891181383151515,6.254539786494309,4.01038619058264,4.01038619058264,0.5824357766750878,0.5824357766750878,0.5824357766750878,0.63619872,0.63619872,0.63619872,-0.053762943324912195,-0.053762943324912195,-0.053762943324912195,0.0,0.0,0.0,4.592821967257728
