ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-10-01,244.6404624052281,239.57325907552433,251.92179926121435,244.6404624052281,244.6404624052281,1.21229549748721,1.21229549748721,1.21229549748721,1.2595598297800001,1.2595598297800001,1.2595598297800001,-0.04726433229279031,-0.04726433229279031,-0.04726433229279031,0.0,0.0,0.0,245.85275790271533
2015-11-01,245.13300239979299,240.61641505099885,252.558751312792,245.13300239979299,245.13300239979299,1.2512870573550685,1.2512870573550685,1.2512870573550685,1.2595598297800001,1.2595598297800001,1.2595598297800001,-0.008272772424931862,-0.008272772424931862,-0.008272772424931862,0.0,0.0,0.0,246.38428945714804
2015-12-01,245.60965400743652,240.31192022319786,252.5273933504446,245.60965400743652,245.60965400743652,1.2529169374651978,1.2529169374651978,1.2529169374651978,1.2595598297800001,1.2595598297800001,1.2595598297800001,-0.006642892314802672,-0.006642892314802672,-0.006642892314802672,0.0,0.0,0.0,246.8625709449017
2016-01-01,246.1021940020014,241.1431945474262,254.0002088971814,246.1021940020014,246.1021940020014,1.2907654910983033,1.2907654910983033,1.2907654910983033,1.2595598297800001,1.2595598297800001,1.2595598297800001,0.031205661318303084,0.031205661318303084,0.031205661318303084,0.0,0.0,0.0,247.3929594930997
2016-02-01,246.59473399656628,242.01103368749278,253.60043381658218,246.59473399656628,246.59473399656628,1.3220497373921198,1.3220497373921198,1.3220497373921198,1.2595598297800001,1.2595598297800001,1.2595598297800001,0.06248990761211945,0.06248990761211945,0.06248990761211945,0.0,0.0,0.0,247.9167837339584
2016-03-01,247.05549721728835,242.31104208295187,255.14190570314526,247.05549721728835,247.05549721728835,1.4340505102643097,1.4340505102643097,1.4340505102643097,1.2595598297800001,1.2595598297800001,1.2595598297800001,0.17449068048430938,0.17449068048430938,0.17449068048430938,0.0,0.0,0.0,248.48954772755266
2016-04-01,247.54803721185326,242.7820573828086,255.1190974353111,247.54803721185326,247.54803721185326,1.3728992897148868,1.3728992897148868,1.3728992897148868,1.2595598297800001,1.2595598297800001,1.2595598297800001,0.11333945993488648,0.11333945993488648,0.11333945993488648,0.0,0.0,0.0,248.92093650156815
2016-05-01,248.0246888194967,242.35694074671923,254.96437332879384,248.0246888194967,248.0246888194967,0.9701725615273521,0.9701725615273521,0.9701725615273521,1.2595598297800001,1.2595598297800001,1.2595598297800001,-0.28938726825264816,-0.28938726825264816,-0.28938726825264816,0.0,0.0,0.0,248.99486138102407
2016-06-01,248.51722881406158,243.8273301942279,256.223210267197,248.51722881406158,248.51722881406158,1.1566590467298776,1.1566590467298776,1.1566590467298776,1.2595598297800001,1.2595598297800001,1.2595598297800001,-0.10290078305012264,-0.10290078305012264,-0.10290078305012264,0.0,0.0,0.0,249.67388786079147
2016-07-01,248.9938804217051,243.51830106149254,256.5317647021108,248.9938804217051,248.9938804217051,1.1890283560136892,1.1890283560136892,1.1890283560136892,1.2595598297800001,1.2595598297800001,1.2595598297800001,-0.070531473766311,-0.070531473766311,-0.070531473766311,0.0,0.0,0.0,250.18290877771878
2016-08-01,249.48642041627,244.51850113887846,256.69493405078674,249.48642041627,249.48642041627,1.2212093009220215,1.2212093009220215,1.2212093009220215,1.2595598297800001,1.2595598297800001,1.2595598297800001,-0.03835052885797873,-0.03835052885797873,-0.03835052885797873,0.0,0.0,0.0,250.70762971719202
2016-09-01,249.97896041083487,245.122045124605,257.57605166748215,249.97896041083487,249.97896041083487,1.3486632997020305,1.3486632997020305,1.3486632997020305,1.2595598297800001,1.2595598297800001,1.2595598297800001,0.08910346992203036,0.08910346992203036,0.08910346992203036,0.0,0.0,0.0,251.3276237105369
2016-10-01,250.45561201847832,245.86879592151382,258.11424688963746,250.45561201847832,250.45561201847832,1.3673095752778845,1.3673095752778845,1.3673095752778845,1.2595598297800001,1.2595598297800001,1.2595598297800001,0.10774974549788434,0.10774974549788434,0.10774974549788434,0.0,0.0,0.0,251.8229215937562
